,CustomerKey,BirthDate,YearlyIncome,TotalChildren,EnglishEducation,EnglishOccupation,NumberCarsOwned,CommuteDistance,Age,BikeBuyer
9811,20811,7/18/1942,40000,1,Graduate Degree,Clerical,0,0-1 Miles,73,1
9812,20812,2/17/1980,10000,0,Partial College,Manual,1,0-1 Miles,35,1
9813,20813,4/12/1979,10000,0,Partial College,Manual,1,2-5 Miles,36,0
9814,20814,4/1/1979,10000,0,Partial College,Manual,1,1-2 Miles,36,1
9815,20815,2/5/1979,10000,0,Partial College,Manual,1,2-5 Miles,36,1
9816,20816,7/12/1980,20000,0,Bachelors,Clerical,0,0-1 Miles,35,1
9817,20817,4/7/1978,10000,0,Partial College,Manual,1,0-1 Miles,37,1
9818,20818,7/13/1977,10000,0,High School,Manual,2,0-1 Miles,38,1
9819,20819,2/21/1979,20000,0,Bachelors,Clerical,0,0-1 Miles,36,1
9820,20820,6/14/1979,20000,0,Bachelors,Clerical,0,0-1 Miles,36,1
9821,20821,8/25/1978,20000,0,Bachelors,Clerical,0,0-1 Miles,37,1
9822,20822,8/3/1977,20000,0,Partial College,Manual,0,0-1 Miles,38,1
9823,20823,4/28/1977,20000,0,Partial College,Manual,0,0-1 Miles,38,1
9824,20824,5/10/1943,30000,1,Bachelors,Clerical,0,0-1 Miles,72,1
9825,20825,12/4/1943,40000,1,Graduate Degree,Clerical,0,0-1 Miles,71,1
9826,20826,5/12/1961,20000,1,Partial College,Manual,0,0-1 Miles,54,1
9827,20827,9/6/1961,20000,1,Partial College,Manual,0,1-2 Miles,54,0
9828,20828,2/17/1961,30000,4,Graduate Degree,Clerical,0,0-1 Miles,54,1
9829,20829,11/15/1961,30000,4,Graduate Degree,Clerical,0,0-1 Miles,53,1
9830,20830,1/19/1961,30000,4,Graduate Degree,Clerical,0,0-1 Miles,54,1
9831,20831,6/6/1961,30000,4,Graduate Degree,Clerical,0,0-1 Miles,54,1
9832,20832,5/9/1961,30000,3,Graduate Degree,Clerical,0,0-1 Miles,54,1
9833,20833,5/11/1960,20000,1,Partial College,Manual,0,0-1 Miles,55,1
9834,20834,7/27/1960,30000,3,Graduate Degree,Clerical,0,0-1 Miles,55,1
9835,20835,6/14/1959,20000,2,Partial College,Manual,1,2-5 Miles,56,1
9836,20836,9/23/1959,20000,2,Partial College,Manual,1,2-5 Miles,55,1
9837,20837,9/1/1959,20000,2,Partial College,Manual,1,0-1 Miles,56,1
9838,20838,4/17/1959,30000,3,Graduate Degree,Clerical,0,0-1 Miles,56,1
9839,20839,4/14/1959,30000,3,Graduate Degree,Clerical,0,0-1 Miles,56,1
9840,20840,2/6/1958,20000,2,Partial College,Manual,1,2-5 Miles,57,0
9841,20841,11/5/1958,30000,1,Graduate Degree,Clerical,0,0-1 Miles,56,1
9842,20842,10/4/1960,30000,3,Bachelors,Clerical,0,0-1 Miles,54,1
9843,20843,3/5/1960,30000,3,Bachelors,Clerical,0,0-1 Miles,55,1
9844,20844,3/24/1959,30000,3,Bachelors,Clerical,0,0-1 Miles,56,1
9845,20845,5/21/1959,30000,3,Bachelors,Clerical,0,0-1 Miles,56,1
9846,20846,3/27/1959,30000,0,Bachelors,Clerical,0,0-1 Miles,56,1
9847,20847,2/5/1959,30000,0,Bachelors,Clerical,0,0-1 Miles,56,1
9848,20848,6/17/1958,30000,1,Bachelors,Clerical,0,0-1 Miles,57,1
9849,20849,1/24/1970,20000,0,Partial College,Manual,1,2-5 Miles,45,0
9850,20850,9/14/1970,20000,0,Partial College,Manual,1,1-2 Miles,44,1
9851,20851,5/7/1970,20000,0,Partial College,Manual,1,2-5 Miles,45,1
9852,20852,7/6/1970,30000,0,Bachelors,Clerical,0,0-1 Miles,45,1
9853,20853,10/8/1970,30000,0,Bachelors,Clerical,0,0-1 Miles,44,1
9854,20854,2/2/1969,10000,2,High School,Manual,0,0-1 Miles,46,1
9855,20855,3/6/1970,30000,0,Bachelors,Clerical,0,0-1 Miles,45,1
9856,20856,7/10/1969,20000,0,Partial College,Manual,1,2-5 Miles,46,1
9857,20857,10/19/1969,20000,0,Partial College,Manual,1,2-5 Miles,45,1
9858,20858,5/1/1969,30000,0,Bachelors,Clerical,0,0-1 Miles,46,1
9859,20859,9/7/1969,30000,0,Bachelors,Clerical,0,1-2 Miles,46,1
9860,20860,3/22/1969,40000,0,Graduate Degree,Clerical,0,0-1 Miles,46,1
9861,20861,7/18/1969,40000,0,Graduate Degree,Clerical,0,0-1 Miles,46,1
9862,20862,10/12/1969,40000,0,Graduate Degree,Clerical,0,0-1 Miles,45,1
9863,20863,8/14/1969,40000,0,Graduate Degree,Clerical,0,0-1 Miles,46,1
9864,20864,3/27/1969,50000,0,Graduate Degree,Skilled Manual,0,0-1 Miles,46,1
9865,20865,9/20/1922,20000,2,Partial College,Manual,1,2-5 Miles,92,0
9866,20866,6/3/1922,130000,0,Bachelors,Professional,0,0-1 Miles,93,1
9867,20867,4/22/1952,10000,3,Partial College,Manual,2,0-1 Miles,63,0
9868,20868,9/10/1951,10000,4,High School,Manual,2,0-1 Miles,64,0
9869,20869,12/26/1968,10000,2,High School,Manual,1,0-1 Miles,46,1
9870,20870,2/8/1968,10000,2,High School,Manual,1,0-1 Miles,47,1
9871,20871,9/16/1968,10000,3,High School,Manual,0,0-1 Miles,46,0
9872,20872,2/21/1968,10000,3,High School,Manual,0,0-1 Miles,47,1
9873,20873,11/22/1968,20000,1,Partial College,Manual,0,2-5 Miles,46,0
9874,20874,11/20/1968,20000,1,Partial College,Manual,1,0-1 Miles,46,1
9875,20875,12/6/1968,20000,1,Partial College,Manual,1,2-5 Miles,46,1
9876,20876,4/27/1968,30000,1,Bachelors,Clerical,0,1-2 Miles,47,1
9877,20877,10/13/1968,30000,1,Bachelors,Clerical,0,1-2 Miles,46,1
9878,20878,1/25/1968,30000,1,Bachelors,Clerical,0,0-1 Miles,47,1
9879,20879,9/6/1968,40000,0,Graduate Degree,Clerical,0,0-1 Miles,47,1
9880,20880,4/21/1967,10000,3,High School,Manual,1,0-1 Miles,48,1
9881,20881,6/7/1967,20000,1,Partial College,Manual,1,2-5 Miles,48,0
9882,20882,9/11/1967,20000,1,Partial College,Manual,1,2-5 Miles,48,1
9883,20883,11/16/1967,30000,1,Bachelors,Clerical,0,2-5 Miles,47,1
9884,20884,1/9/1967,30000,1,Bachelors,Clerical,0,1-2 Miles,48,1
9885,20885,9/15/1967,30000,1,Bachelors,Clerical,0,1-2 Miles,47,1
9886,20886,3/11/1967,30000,1,Bachelors,Clerical,0,2-5 Miles,48,1
9887,20887,7/4/1966,10000,4,Partial High School,Manual,1,0-1 Miles,49,1
9888,20888,1/21/1966,10000,4,Partial High School,Manual,1,0-1 Miles,49,1
9889,20889,6/24/1966,20000,1,High School,Manual,1,2-5 Miles,49,0
9890,20890,10/16/1966,20000,1,High School,Manual,1,1-2 Miles,48,1
9891,20891,11/14/1967,40000,0,Bachelors,Clerical,0,0-1 Miles,47,1
9892,20892,7/12/1967,40000,0,Bachelors,Clerical,0,0-1 Miles,48,1
9893,20893,8/6/1927,30000,1,Bachelors,Clerical,1,0-1 Miles,88,0
9894,20894,9/21/1966,20000,2,High School,Manual,0,0-1 Miles,48,1
9895,20895,12/11/1966,30000,1,Bachelors,Clerical,1,0-1 Miles,48,1
9896,20896,5/14/1966,30000,1,Bachelors,Skilled Manual,1,0-1 Miles,49,1
9897,20897,2/24/1966,30000,1,Bachelors,Skilled Manual,2,0-1 Miles,49,0
9898,20898,7/27/1966,30000,1,Bachelors,Skilled Manual,2,0-1 Miles,49,0
9899,20899,11/6/1965,10000,5,Partial High School,Manual,2,0-1 Miles,49,0
9900,20900,4/3/1965,10000,4,Partial High School,Manual,2,0-1 Miles,50,0
9901,20901,10/2/1965,20000,2,High School,Manual,1,0-1 Miles,49,1
9902,20902,12/6/1965,30000,1,Bachelors,Skilled Manual,2,0-1 Miles,49,0
9903,20903,10/26/1965,30000,1,Bachelors,Skilled Manual,2,0-1 Miles,49,0
9904,20904,9/18/1965,30000,1,Bachelors,Skilled Manual,2,0-1 Miles,49,0
9905,20905,6/5/1964,10000,5,Partial High School,Manual,1,0-1 Miles,51,1
9906,20906,5/9/1964,10000,5,Partial High School,Manual,1,0-1 Miles,51,0
9907,20907,11/21/1964,10000,3,Partial High School,Manual,2,0-1 Miles,50,0
9908,20908,4/23/1964,10000,3,Partial High School,Manual,2,0-1 Miles,51,0
9909,20909,4/22/1963,10000,3,Partial High School,Manual,2,0-1 Miles,52,0
9910,20910,2/21/1966,40000,0,Bachelors,Professional,0,0-1 Miles,49,1
9911,20911,8/2/1966,40000,0,Bachelors,Professional,0,0-1 Miles,49,1
9912,20912,11/2/1966,40000,0,Bachelors,Professional,0,0-1 Miles,48,1
9913,20913,5/1/1963,30000,2,Partial College,Clerical,0,0-1 Miles,52,1
9914,20914,4/25/1962,30000,1,Partial College,Clerical,1,0-1 Miles,53,1
9915,20915,4/18/1965,30000,2,Partial College,Clerical,1,0-1 Miles,50,0
9916,20916,5/12/1965,30000,2,Partial College,Clerical,2,0-1 Miles,50,0
9917,20917,2/23/1965,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,50,1
9918,20918,11/3/1964,30000,2,Partial College,Clerical,2,0-1 Miles,50,0
9919,20919,3/23/1964,30000,2,Partial College,Clerical,2,0-1 Miles,51,0
9920,20920,6/24/1964,30000,2,Partial College,Clerical,2,0-1 Miles,51,0
9921,20921,12/25/1964,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,50,1
9922,20922,7/20/1964,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,51,1
9923,20923,11/9/1963,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,51,1
9924,20924,12/6/1977,20000,0,High School,Manual,1,2-5 Miles,37,0
9925,20925,4/5/1979,20000,4,High School,Manual,2,0-1 Miles,36,0
9926,20926,7/18/1979,20000,4,High School,Manual,3,0-1 Miles,36,1
9927,20927,6/16/1979,20000,5,High School,Manual,2,0-1 Miles,36,0
9928,20928,10/17/1979,30000,3,Partial College,Clerical,1,0-1 Miles,35,0
9929,20929,6/12/1979,30000,3,Partial College,Clerical,2,0-1 Miles,36,0
9930,20930,6/14/1963,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,52,1
9931,20931,10/15/1963,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,51,1
9932,20932,5/26/1962,30000,1,Partial College,Clerical,1,2-5 Miles,53,0
9933,20933,8/26/1978,30000,4,Partial College,Clerical,3,0-1 Miles,37,1
9934,20934,8/4/1977,30000,5,Partial College,Clerical,1,0-1 Miles,38,1
9935,20935,10/14/1977,30000,5,Partial College,Clerical,3,0-1 Miles,37,0
9936,20936,6/22/1977,30000,0,Partial College,Clerical,1,0-1 Miles,38,1
9937,20937,7/5/1977,30000,0,Partial College,Clerical,1,2-5 Miles,38,0
9938,20938,8/23/1977,30000,0,Partial College,Clerical,1,2-5 Miles,38,0
9939,20939,9/4/1976,20000,0,High School,Manual,1,1-2 Miles,39,0
9940,20940,8/28/1976,20000,0,High School,Manual,1,1-2 Miles,39,0
9941,20941,7/9/1975,10000,0,Partial High School,Manual,2,0-1 Miles,40,0
9942,20942,3/26/1975,20000,0,High School,Manual,1,5-10 Miles,40,0
9943,20943,4/1/1975,20000,0,High School,Manual,1,2-5 Miles,40,0
9944,20944,5/25/1976,20000,0,High School,Manual,1,5-10 Miles,39,0
9945,20945,5/26/1976,30000,0,Partial College,Clerical,1,0-1 Miles,39,1
9946,20946,3/27/1976,30000,0,Partial College,Clerical,1,2-5 Miles,39,0
9947,20947,6/8/1976,30000,0,Partial College,Clerical,1,2-5 Miles,39,0
9948,20948,7/9/1975,30000,0,Partial College,Clerical,1,0-1 Miles,40,0
9949,20949,9/10/1974,10000,0,Partial High School,Manual,2,0-1 Miles,41,0
9950,20950,11/13/1974,20000,0,Partial High School,Manual,2,0-1 Miles,40,0
9951,20951,9/22/1974,20000,0,Partial High School,Manual,2,1-2 Miles,40,0
9952,20952,5/5/1974,20000,0,Partial High School,Manual,2,0-1 Miles,41,0
9953,20953,6/5/1974,20000,0,Partial High School,Manual,2,1-2 Miles,41,0
9954,20954,10/11/1974,20000,0,Partial High School,Manual,2,0-1 Miles,40,0
9955,20955,3/12/1975,30000,0,Partial College,Clerical,1,2-5 Miles,40,1
9956,20956,8/28/1975,30000,0,Partial College,Clerical,1,0-1 Miles,40,0
9957,20957,1/16/1975,30000,0,Partial College,Clerical,1,0-1 Miles,40,0
9958,20958,9/26/1975,30000,0,Partial College,Clerical,1,0-1 Miles,39,0
9959,20959,10/15/1962,20000,1,Graduate Degree,Clerical,0,0-1 Miles,52,0
9960,20960,3/5/1962,20000,1,Graduate Degree,Clerical,0,0-1 Miles,53,0
9961,20961,3/9/1961,10000,1,Bachelors,Manual,0,0-1 Miles,54,0
9962,20962,5/20/1961,20000,1,Graduate Degree,Clerical,0,0-1 Miles,54,0
9963,20963,9/13/1961,20000,1,Graduate Degree,Clerical,0,0-1 Miles,53,0
9964,20964,12/17/1935,10000,1,Graduate Degree,Clerical,0,0-1 Miles,79,0
9965,20965,5/8/1935,30000,1,Graduate Degree,Clerical,0,0-1 Miles,80,0
9966,20966,4/12/1962,30000,5,Graduate Degree,Clerical,0,0-1 Miles,53,1
9967,20967,4/24/1957,10000,1,Partial College,Manual,0,0-1 Miles,58,0
9968,20968,7/6/1957,10000,1,Partial College,Manual,0,0-1 Miles,58,0
9969,20969,12/23/1956,10000,2,Partial College,Manual,0,1-2 Miles,58,0
9970,20970,5/14/1954,10000,2,Partial College,Manual,1,0-1 Miles,61,1
9971,20971,3/10/1937,10000,2,Bachelors,Clerical,1,0-1 Miles,78,0
9972,20972,6/14/1937,20000,1,Bachelors,Clerical,0,0-1 Miles,78,0
9973,20973,4/24/1938,30000,1,Graduate Degree,Clerical,0,0-1 Miles,77,0
9974,20974,10/21/1939,10000,2,Bachelors,Clerical,1,0-1 Miles,75,0
9975,20975,3/9/1940,20000,1,Bachelors,Clerical,0,0-1 Miles,75,1
9976,20976,9/4/1941,10000,2,Partial College,Manual,1,0-1 Miles,74,0
9977,20977,9/26/1941,20000,1,Bachelors,Clerical,0,0-1 Miles,73,1
9978,20978,12/25/1941,20000,1,Partial College,Manual,0,0-1 Miles,73,0
9979,20979,10/26/1941,20000,1,Partial College,Manual,0,0-1 Miles,73,1
9980,20980,8/10/1941,30000,1,Bachelors,Clerical,0,0-1 Miles,74,1
9981,20981,6/26/1942,10000,3,Partial College,Manual,1,0-1 Miles,73,0
9982,20982,2/9/1942,40000,1,Graduate Degree,Clerical,0,0-1 Miles,73,1
9983,20983,12/23/1980,10000,0,Partial College,Manual,1,0-1 Miles,34,1
9984,20984,5/12/1980,10000,0,Partial College,Manual,1,0-1 Miles,35,1
9985,20985,1/17/1980,20000,0,Bachelors,Clerical,0,0-1 Miles,35,1
9986,20986,4/27/1977,10000,0,High School,Manual,1,2-5 Miles,38,0
9987,20987,12/13/1977,10000,0,High School,Manual,1,1-2 Miles,37,1
9988,20988,3/24/1977,10000,0,High School,Manual,2,0-1 Miles,38,1
9989,20989,2/26/1976,10000,1,High School,Manual,0,2-5 Miles,39,1
9990,20990,10/10/1976,10000,1,High School,Manual,0,2-5 Miles,38,1
9991,20991,12/6/1976,10000,1,High School,Manual,0,2-5 Miles,38,1
9992,20992,7/16/1979,20000,0,Bachelors,Clerical,0,0-1 Miles,36,1
9993,20993,4/14/1979,20000,0,Bachelors,Clerical,0,0-1 Miles,36,1
9994,20994,10/23/1979,20000,0,Bachelors,Clerical,0,0-1 Miles,35,1
9995,20995,2/17/1979,20000,0,Bachelors,Clerical,0,0-1 Miles,36,1
9996,20996,3/23/1979,20000,0,Bachelors,Clerical,0,0-1 Miles,36,1
9997,20997,7/10/1979,20000,0,Bachelors,Clerical,0,0-1 Miles,36,1
9998,20998,1/3/1978,20000,0,Bachelors,Clerical,0,0-1 Miles,37,1
9999,20999,4/27/1978,20000,0,Bachelors,Clerical,0,0-1 Miles,37,1
10000,21000,3/26/1978,20000,0,Bachelors,Clerical,0,0-1 Miles,37,1
10001,21001,4/6/1978,20000,0,Bachelors,Clerical,0,0-1 Miles,37,1
10002,21002,10/27/1977,20000,0,Partial College,Manual,0,0-1 Miles,37,1
10003,21003,11/13/1961,20000,1,Partial College,Manual,0,1-2 Miles,53,0
10004,21004,11/6/1961,30000,4,Graduate Degree,Clerical,0,0-1 Miles,53,1
10005,21005,2/27/1960,10000,1,High School,Manual,1,2-5 Miles,55,0
10006,21006,7/21/1960,20000,1,Partial College,Manual,0,0-1 Miles,55,1
10007,21007,4/21/1960,20000,1,Partial College,Manual,0,1-2 Miles,55,0
10008,21008,7/21/1960,20000,1,Partial College,Manual,0,0-1 Miles,55,1
10009,21009,10/7/1960,20000,1,Partial College,Manual,0,1-2 Miles,54,0
10010,21010,12/10/1960,20000,1,Partial College,Manual,0,1-2 Miles,54,0
10011,21011,11/25/1960,20000,1,Partial College,Manual,0,0-1 Miles,54,1
10012,21012,7/22/1959,20000,2,Partial College,Manual,1,2-5 Miles,56,1
10013,21013,5/2/1958,20000,2,Partial College,Manual,1,2-5 Miles,57,1
10014,21014,4/23/1958,20000,2,Partial College,Manual,1,0-1 Miles,57,1
10015,21015,3/4/1958,30000,1,Graduate Degree,Clerical,0,0-1 Miles,57,1
10016,21016,8/8/1960,30000,3,Graduate Degree,Clerical,0,0-1 Miles,55,1
10017,21017,4/8/1960,30000,3,Graduate Degree,Clerical,0,0-1 Miles,55,1
10018,21018,7/23/1960,30000,3,Graduate Degree,Clerical,0,0-1 Miles,55,1
10019,21019,5/14/1960,40000,3,Graduate Degree,Clerical,0,0-1 Miles,55,1
10020,21020,2/22/1959,30000,3,Bachelors,Clerical,0,0-1 Miles,56,1
10021,21021,7/11/1959,30000,0,Bachelors,Clerical,0,0-1 Miles,56,1
10022,21022,6/14/1958,30000,1,Bachelors,Clerical,0,0-1 Miles,57,1
10023,21023,1/20/1970,10000,1,High School,Manual,1,5-10 Miles,45,0
10024,21024,1/4/1970,10000,1,High School,Manual,1,2-5 Miles,45,1
10025,21025,7/18/1970,10000,1,High School,Manual,2,0-1 Miles,45,0
10026,21026,3/21/1970,20000,0,Partial College,Manual,1,2-5 Miles,45,0
10027,21027,3/24/1970,20000,0,Partial College,Manual,1,1-2 Miles,45,1
10028,21028,10/23/1970,20000,0,Partial College,Manual,1,2-5 Miles,44,0
10029,21029,8/15/1969,10000,2,High School,Manual,0,0-1 Miles,46,1
10030,21030,10/23/1970,30000,0,Bachelors,Clerical,0,0-1 Miles,44,1
10031,21031,3/6/1970,30000,0,Bachelors,Clerical,0,0-1 Miles,45,1
10032,21032,10/16/1969,20000,0,Partial College,Manual,1,2-5 Miles,45,0
10033,21033,11/10/1969,30000,0,Bachelors,Clerical,0,0-1 Miles,45,1
10034,21034,9/23/1969,30000,0,Bachelors,Clerical,0,1-2 Miles,45,1
10035,21035,7/16/1969,30000,1,Bachelors,Clerical,0,1-2 Miles,46,1
10036,21036,6/22/1969,30000,1,Bachelors,Clerical,0,0-1 Miles,46,1
10037,21037,10/18/1969,40000,0,Graduate Degree,Clerical,0,0-1 Miles,45,1
10038,21038,8/26/1969,40000,0,Graduate Degree,Clerical,0,0-1 Miles,46,1
10039,21039,3/5/1969,50000,0,Graduate Degree,Skilled Manual,0,0-1 Miles,46,1
10040,21040,3/22/1969,50000,0,Graduate Degree,Skilled Manual,0,0-1 Miles,46,1
10041,21041,11/4/1952,20000,2,Partial College,Manual,1,2-5 Miles,62,1
10042,21042,8/10/1952,20000,2,Partial College,Manual,1,1-2 Miles,63,1
10043,21043,6/10/1951,10000,4,High School,Manual,2,0-1 Miles,64,0
10044,21044,7/10/1951,20000,2,Partial College,Manual,1,1-2 Miles,64,1
10045,21045,11/4/1953,10000,2,High School,Manual,2,0-1 Miles,61,0
10046,21046,9/13/1953,10000,2,High School,Manual,2,0-1 Miles,61,0
10047,21047,1/27/1968,20000,1,Partial College,Manual,0,0-1 Miles,47,1
10048,21048,6/17/1968,20000,1,Partial College,Manual,1,2-5 Miles,47,1
10049,21049,6/8/1968,20000,1,Partial College,Manual,1,2-5 Miles,47,0
10050,21050,2/4/1968,30000,1,Bachelors,Clerical,0,0-1 Miles,47,1
10051,21051,5/28/1968,30000,1,Bachelors,Clerical,0,2-5 Miles,47,1
10052,21052,3/11/1968,30000,1,Bachelors,Clerical,0,1-2 Miles,47,1
10053,21053,8/11/1968,30000,1,Bachelors,Clerical,0,2-5 Miles,47,1
10054,21054,11/20/1968,40000,0,Graduate Degree,Clerical,0,0-1 Miles,46,1
10055,21055,7/6/1968,40000,0,Graduate Degree,Clerical,0,0-1 Miles,47,1
10056,21056,11/7/1968,40000,0,Graduate Degree,Clerical,0,0-1 Miles,46,1
10057,21057,3/9/1925,80000,5,Bachelors,Skilled Manual,0,0-1 Miles,90,1
10058,21058,2/19/1967,10000,3,High School,Manual,1,0-1 Miles,48,0
10059,21059,2/4/1967,20000,1,Partial College,Manual,1,2-5 Miles,48,1
10060,21060,8/21/1967,30000,1,Bachelors,Clerical,0,1-2 Miles,48,1
10061,21061,6/18/1967,30000,1,Bachelors,Clerical,1,2-5 Miles,48,1
10062,21062,8/10/1967,30000,1,Bachelors,Clerical,1,0-1 Miles,48,1
10063,21063,4/23/1966,10000,5,Partial High School,Manual,2,0-1 Miles,49,0
10064,21064,11/20/1966,20000,1,High School,Manual,1,1-2 Miles,48,1
10065,21065,9/7/1967,40000,0,Bachelors,Clerical,0,0-1 Miles,48,1
10066,21066,4/10/1966,30000,1,Bachelors,Skilled Manual,2,0-1 Miles,49,0
10067,21067,3/5/1965,10000,5,Partial High School,Manual,1,0-1 Miles,50,1
10068,21068,1/28/1965,10000,4,Partial High School,Manual,2,0-1 Miles,50,0
10069,21069,12/15/1965,10000,4,Partial High School,Manual,2,0-1 Miles,49,0
10070,21070,1/3/1965,20000,2,High School,Manual,1,0-1 Miles,50,0
10071,21071,1/11/1965,20000,2,High School,Manual,1,0-1 Miles,50,1
10072,21072,2/22/1965,20000,2,High School,Manual,1,0-1 Miles,50,1
10073,21073,11/4/1965,20000,2,High School,Manual,2,0-1 Miles,49,0
10074,21074,3/10/1965,30000,1,Bachelors,Skilled Manual,2,0-1 Miles,50,0
10075,21075,6/9/1965,30000,1,Bachelors,Skilled Manual,2,0-1 Miles,50,0
10076,21076,12/1/1964,10000,3,Partial High School,Manual,2,0-1 Miles,50,0
10077,21077,4/7/1964,10000,3,Partial High School,Manual,2,0-1 Miles,51,0
10078,21078,2/10/1964,10000,3,Partial High School,Manual,2,0-1 Miles,51,0
10079,21079,5/12/1964,20000,3,High School,Manual,0,0-1 Miles,51,0
10080,21080,7/19/1964,30000,1,Bachelors,Skilled Manual,2,0-1 Miles,51,0
10081,21081,3/10/1964,30000,2,Bachelors,Skilled Manual,0,0-1 Miles,51,0
10082,21082,8/18/1964,30000,2,Partial College,Manual,0,0-1 Miles,51,0
10083,21083,12/20/1963,20000,3,High School,Manual,2,0-1 Miles,51,0
10084,21084,5/25/1933,10000,4,High School,Manual,2,0-1 Miles,82,0
10085,21085,11/16/1933,20000,2,Partial College,Manual,1,2-5 Miles,81,0
10086,21086,4/28/1933,20000,2,Partial College,Manual,1,2-5 Miles,82,0
10087,21087,8/22/1966,40000,0,Bachelors,Professional,0,0-1 Miles,49,1
10088,21088,11/28/1965,30000,2,Partial College,Clerical,1,0-1 Miles,49,0
10089,21089,6/14/1965,30000,2,Partial College,Clerical,1,0-1 Miles,50,1
10090,21090,6/26/1965,30000,2,Partial College,Clerical,1,0-1 Miles,50,1
10091,21091,4/19/1965,30000,2,Partial College,Clerical,2,0-1 Miles,50,0
10092,21092,2/6/1964,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,51,1
10093,21093,10/2/1964,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,50,1
10094,21094,11/18/1963,30000,2,Partial College,Clerical,2,0-1 Miles,51,0
10095,21095,12/6/1963,30000,2,Partial College,Clerical,2,0-1 Miles,51,0
10096,21096,9/3/1963,30000,3,Partial College,Clerical,0,0-1 Miles,52,0
10097,21097,6/21/1977,20000,0,High School,Manual,1,2-5 Miles,38,0
10098,21098,2/11/1979,20000,4,High School,Manual,2,0-1 Miles,36,0
10099,21099,4/24/1979,20000,4,High School,Manual,2,0-1 Miles,36,0
10100,21100,6/23/1979,30000,3,Partial College,Clerical,1,0-1 Miles,36,1
10101,21101,3/8/1979,30000,3,Partial College,Clerical,2,0-1 Miles,36,0
10102,21102,3/2/1963,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,52,1
10103,21103,7/24/1963,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,52,1
10104,21104,7/3/1963,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,52,1
10105,21105,5/6/1963,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,52,1
10106,21106,1/9/1962,40000,1,Bachelors,Skilled Manual,1,0-1 Miles,53,1
10107,21107,9/26/1962,40000,1,Bachelors,Skilled Manual,1,0-1 Miles,52,1
10108,21108,11/23/1962,40000,1,Bachelors,Skilled Manual,1,0-1 Miles,52,1
10109,21109,2/27/1978,30000,4,Partial College,Clerical,1,0-1 Miles,37,0
10110,21110,8/7/1978,30000,4,Partial College,Clerical,2,0-1 Miles,37,0
10111,21111,12/16/1978,30000,4,Partial College,Clerical,2,0-1 Miles,36,0
10112,21112,3/17/1977,30000,5,Partial College,Clerical,3,0-1 Miles,38,0
10113,21113,7/10/1977,30000,0,Partial College,Clerical,1,2-5 Miles,38,0
10114,21114,11/4/1977,30000,0,Partial College,Clerical,1,0-1 Miles,37,0
10115,21115,7/1/1977,30000,0,Partial College,Clerical,1,2-5 Miles,38,0
10116,21116,12/13/1976,20000,0,High School,Manual,1,2-5 Miles,38,0
10117,21117,5/24/1975,10000,0,Partial High School,Manual,2,0-1 Miles,40,0
10118,21118,3/23/1975,20000,0,High School,Manual,1,5-10 Miles,40,0
